*Action(SiteID=US|Country=US|Currency=USD|Version=1193|CC=UTF-8),CustomLabel,*Category,*Title,*ConditionID,CD:Card Condition - (ID: 40001),*C:Sport,C:Player/Athlete,C:Manufacturer,C:Season,C:Set,C:Team,C:Autographed,C:Card Number,C:Type,C:Year Manufactured,C:Language,PicURL,*Description,*Format,*Duration,*StartPrice,*Quantity,*Location,ShippingType,ShippingService-1:Option,ShippingService-1:Cost,*DispatchTimeMax,*ReturnsAcceptedOption
Add,T_001_G_026_02,261328,1995 Topps Baseball #389 Tony Gwynn San Diego Padres,4000,400012,Baseball,Tony Gwynn,Topps,1995,1995 Topps Baseball,San Diego Padres,No,389,Trading Card,1995,English,https://pub-2bccab9e377e4ad8a7f475705f0aedb0.r2.dev/T_001_G_026_02_b.webp|https://pub-2bccab9e377e4ad8a7f475705f0aedb0.r2.dev/T_001_G_026_02_a.webp,<p><strong>1995 Topps Baseball</strong></p><ul><li>Player: Tony Gwynn</li><li>Team: San Diego Padres</li><li>Card Number: 389</li></ul><p><strong>Condition Notes</strong></p><ul><li>Please review photos for condition.</li></ul><p>Please review all photos carefully before purchase.</p>,FixedPrice,GTC,25.00,1,"Kansas City, MO",Flat,USPSPriority,0.00,1,ReturnsNotAccepted
Add,T_001_G_026_03,261328,1995 Topps Baseball #80 Rafael Palmeiro Baltimore Orioles,4000,400012,Baseball,Rafael Palmeiro,Topps,1995,1995 Topps Baseball,Baltimore Orioles,No,80,Trading Card,1995,English,https://pub-2bccab9e377e4ad8a7f475705f0aedb0.r2.dev/T_001_G_026_03_b.webp|https://pub-2bccab9e377e4ad8a7f475705f0aedb0.r2.dev/T_001_G_026_03_a.webp,<p><strong>1995 Topps Baseball</strong></p><ul><li>Player: Rafael Palmeiro</li><li>Team: Baltimore Orioles</li><li>Card Number: 80</li></ul><p><strong>Condition Notes</strong></p><ul><li>Please review photos for condition.</li></ul><p>Please review all photos carefully before purchase.</p>,FixedPrice,GTC,25.00,1,"Kansas City, MO",Flat,USPSPriority,0.00,1,ReturnsNotAccepted
Add,T_001_G_026_04,261328,1995 Topps Baseball #100 Wade Boggs New York Yankees,4000,400012,Baseball,Wade Boggs,Topps,1995,1995 Topps Baseball,New York Yankees,No,100,Trading Card,1995,English,https://pub-2bccab9e377e4ad8a7f475705f0aedb0.r2.dev/T_001_G_026_04_b.webp|https://pub-2bccab9e377e4ad8a7f475705f0aedb0.r2.dev/T_001_G_026_04_a.webp,<p><strong>1995 Topps Baseball</strong></p><ul><li>Player: Wade Boggs</li><li>Team: New York Yankees</li><li>Card Number: 100</li></ul><p><strong>Condition Notes</strong></p><ul><li>Please review photos for condition.</li></ul><p>Please review all photos carefully before purchase.</p>,FixedPrice,GTC,25.00,1,"Kansas City, MO",Flat,USPSPriority,0.00,1,ReturnsNotAccepted
Add,T_001_G_027_01,261328,1995 Topps Baseball #119 Jeff Montgomery Kansas City Royals,4000,400012,Baseball,Jeff Montgomery,Topps,1995,1995 Topps Baseball,Kansas City Royals,No,119,Trading Card,1995,English,https://pub-2bccab9e377e4ad8a7f475705f0aedb0.r2.dev/T_001_G_027_01_b.webp|https://pub-2bccab9e377e4ad8a7f475705f0aedb0.r2.dev/T_001_G_027_01_a.webp,<p><strong>1995 Topps Baseball</strong></p><ul><li>Player: Jeff Montgomery</li><li>Team: Kansas City Royals</li><li>Card Number: 119</li></ul><p><strong>Condition Notes</strong></p><ul><li>Please review photos for condition.</li></ul><p>Please review all photos carefully before purchase.</p>,FixedPrice,GTC,25.00,1,"Kansas City, MO",Flat,USPSPriority,0.00,1,ReturnsNotAccepted
Add,T_001_G_027_02,261328,1995 Topps Baseball #386 Matt Williams San Francisco Giants,4000,400012,Baseball,Matt Williams,Topps,1995,1995 Topps Baseball,San Francisco Giants,No,386,Trading Card,1995,English,https://pub-2bccab9e377e4ad8a7f475705f0aedb0.r2.dev/T_001_G_027_02_b.webp|https://pub-2bccab9e377e4ad8a7f475705f0aedb0.r2.dev/T_001_G_027_02_a.webp,<p><strong>1995 Topps Baseball</strong></p><ul><li>Player: Matt Williams</li><li>Team: San Francisco Giants</li><li>Card Number: 386</li></ul><p><strong>Condition Notes</strong></p><ul><li>Please review photos for condition.</li></ul><p>Please review all photos carefully before purchase.</p>,FixedPrice,GTC,25.00,1,"Kansas City, MO",Flat,USPSPriority,0.00,1,ReturnsNotAccepted
Add,T_001_G_027_03,261328,1995 Topps Baseball #310 Ruben Sierra Oakland Athletics,4000,400012,Baseball,Ruben Sierra,Topps,1995,1995 Topps Baseball,Oakland Athletics,No,310,Trading Card,1995,English,https://pub-2bccab9e377e4ad8a7f475705f0aedb0.r2.dev/T_001_G_027_03_b.webp|https://pub-2bccab9e377e4ad8a7f475705f0aedb0.r2.dev/T_001_G_027_03_a.webp,<p><strong>1995 Topps Baseball</strong></p><ul><li>Player: Ruben Sierra</li><li>Team: Oakland Athletics</li><li>Card Number: 310</li></ul><p><strong>Condition Notes</strong></p><ul><li>Please review photos for condition.</li></ul><p>Please review all photos carefully before purchase.</p>,FixedPrice,GTC,25.00,1,"Kansas City, MO",Flat,USPSPriority,0.00,1,ReturnsNotAccepted
Add,T_001_G_027_04,261328,1994 Topps Baseball #7 Frank Thomas Chicago White Sox,4000,400012,Baseball,Frank Thomas,Topps,1994,1994 Topps Baseball,Chicago White Sox,No,7,Trading Card,1994,English,https://pub-2bccab9e377e4ad8a7f475705f0aedb0.r2.dev/T_001_G_027_04_b.webp|https://pub-2bccab9e377e4ad8a7f475705f0aedb0.r2.dev/T_001_G_027_04_a.webp,<p><strong>1994 Topps Baseball</strong></p><ul><li>Player: Frank Thomas</li><li>Team: Chicago White Sox</li><li>Card Number: 7</li></ul><p><strong>Condition Notes</strong></p><ul><li>Please review photos for condition.</li></ul><p>Please review all photos carefully before purchase.</p>,FixedPrice,GTC,25.00,1,"Kansas City, MO",Flat,USPSPriority,0.00,1,ReturnsNotAccepted
Add,T_001_H_028_01,261328,1994 Topps Baseball #767 Jerry DiPoto Cleveland Indians,4000,400012,Baseball,Jerry DiPoto,Topps,1994,1994 Topps Baseball,Cleveland Indians,No,767,Trading Card,1994,English,https://pub-2bccab9e377e4ad8a7f475705f0aedb0.r2.dev/T_001_H_028_01_a.webp|https://pub-2bccab9e377e4ad8a7f475705f0aedb0.r2.dev/T_001_H_028_01_b.webp,<p><strong>1994 Topps Baseball</strong></p><ul><li>Player: Jerry DiPoto</li><li>Team: Cleveland Indians</li><li>Card Number: 767</li></ul><p><strong>Condition Notes</strong></p><ul><li>Please review photos for condition.</li></ul><p>Please review all photos carefully before purchase.</p>,FixedPrice,GTC,25.00,1,"Kansas City, MO",Flat,USPSPriority,0.00,1,ReturnsNotAccepted
Add,T_001_H_028_02,261328,1994 Topps Baseball #765 Mark Holzemer California Angels,4000,400012,Baseball,Mark Holzemer,Topps,1994,1994 Topps Baseball,California Angels,No,765,Trading Card,1994,English,https://pub-2bccab9e377e4ad8a7f475705f0aedb0.r2.dev/T_001_H_028_02_a.webp|https://pub-2bccab9e377e4ad8a7f475705f0aedb0.r2.dev/T_001_H_028_02_b.webp,<p><strong>1994 Topps Baseball</strong></p><ul><li>Player: Mark Holzemer</li><li>Team: California Angels</li><li>Card Number: 765</li></ul><p><strong>Condition Notes</strong></p><ul><li>Please review photos for condition.</li></ul><p>Please review all photos carefully before purchase.</p>,FixedPrice,GTC,25.00,1,"Kansas City, MO",Flat,USPSPriority,0.00,1,ReturnsNotAccepted
Add,T_001_H_028_03,261328,1994 Topps Baseball #766 James Baldwin Chicago White Sox,4000,400012,Baseball,James Baldwin,Topps,1994,1994 Topps Baseball,Chicago White Sox,No,766,Trading Card,1994,English,https://pub-2bccab9e377e4ad8a7f475705f0aedb0.r2.dev/T_001_H_028_03_a.webp|https://pub-2bccab9e377e4ad8a7f475705f0aedb0.r2.dev/T_001_H_028_03_b.webp,<p><strong>1994 Topps Baseball</strong></p><ul><li>Player: James Baldwin</li><li>Team: Chicago White Sox</li><li>Card Number: 766</li></ul><p><strong>Condition Notes</strong></p><ul><li>Please review photos for condition.</li></ul><p>Please review all photos carefully before purchase.</p>,FixedPrice,GTC,25.00,1,"Kansas City, MO",Flat,USPSPriority,0.00,1,ReturnsNotAccepted
Add,T_001_H_028_04,261328,1994 Topps Baseball #777 Chipper Jones Atlanta Braves,4000,400012,Baseball,Chipper Jones,Topps,1994,1994 Topps Baseball,Atlanta Braves,No,777,Trading Card,1994,English,https://pub-2bccab9e377e4ad8a7f475705f0aedb0.r2.dev/T_001_H_028_04_a.webp|https://pub-2bccab9e377e4ad8a7f475705f0aedb0.r2.dev/T_001_H_028_04_b.webp,<p><strong>1994 Topps Baseball</strong></p><ul><li>Player: Chipper Jones</li><li>Team: Atlanta Braves</li><li>Card Number: 777</li></ul><p><strong>Condition Notes</strong></p><ul><li>Please review photos for condition.</li></ul><p>Please review all photos carefully before purchase.</p>,FixedPrice,GTC,25.00,1,"Kansas City, MO",Flat,USPSPriority,0.00,1,ReturnsNotAccepted
Add,T_001_H_029_01,261328,1994 Topps Baseball #768 Danny Bautista Detroit Tigers,4000,400012,Baseball,Danny Bautista,Topps,1994,1994 Topps Baseball,Detroit Tigers,No,768,Trading Card,1994,English,https://pub-2bccab9e377e4ad8a7f475705f0aedb0.r2.dev/T_001_H_029_01_a.webp|https://pub-2bccab9e377e4ad8a7f475705f0aedb0.r2.dev/T_001_H_029_01_b.webp,<p><strong>1994 Topps Baseball</strong></p><ul><li>Player: Danny Bautista</li><li>Team: Detroit Tigers</li><li>Card Number: 768</li></ul><p><strong>Condition Notes</strong></p><ul><li>Please review photos for condition.</li></ul><p>Please review all photos carefully before purchase.</p>,FixedPrice,GTC,25.00,1,"Kansas City, MO",Flat,USPSPriority,0.00,1,ReturnsNotAccepted
Add,T_001_H_029_02,261328,1994 Topps Baseball #769 Bob Hamelin Kansas City Royals,4000,400012,Baseball,Bob Hamelin,Topps,1994,1994 Topps Baseball,Kansas City Royals,No,769,Trading Card,1994,English,https://pub-2bccab9e377e4ad8a7f475705f0aedb0.r2.dev/T_001_H_029_02_a.webp|https://pub-2bccab9e377e4ad8a7f475705f0aedb0.r2.dev/T_001_H_029_02_b.webp,<p><strong>1994 Topps Baseball</strong></p><ul><li>Player: Bob Hamelin</li><li>Team: Kansas City Royals</li><li>Card Number: 769</li></ul><p><strong>Condition Notes</strong></p><ul><li>Please review photos for condition.</li></ul><p>Please review all photos carefully before purchase.</p>,FixedPrice,GTC,25.00,1,"Kansas City, MO",Flat,USPSPriority,0.00,1,ReturnsNotAccepted
Add,T_001_H_029_03,261328,1994 Topps Baseball #770 Mark Kiefer Milwaukee Brewers,4000,400012,Baseball,Mark Kiefer,Topps,1994,1994 Topps Baseball,Milwaukee Brewers,No,770,Trading Card,1994,English,https://pub-2bccab9e377e4ad8a7f475705f0aedb0.r2.dev/T_001_H_029_03_a.webp|https://pub-2bccab9e377e4ad8a7f475705f0aedb0.r2.dev/T_001_H_029_03_b.webp,<p><strong>1994 Topps Baseball</strong></p><ul><li>Player: Mark Kiefer</li><li>Team: Milwaukee Brewers</li><li>Card Number: 770</li></ul><p><strong>Condition Notes</strong></p><ul><li>Please review photos for condition.</li></ul><p>Please review all photos carefully before purchase.</p>,FixedPrice,GTC,25.00,1,"Kansas City, MO",Flat,USPSPriority,0.00,1,ReturnsNotAccepted
Add,T_001_H_029_04,261328,1994 Topps Baseball #773 Kurt Abbott Oakland Athletics,4000,400012,Baseball,Kurt Abbott,Topps,1994,1994 Topps Baseball,Oakland Athletics,No,773,Trading Card,1994,English,https://pub-2bccab9e377e4ad8a7f475705f0aedb0.r2.dev/T_001_H_029_04_a.webp|https://pub-2bccab9e377e4ad8a7f475705f0aedb0.r2.dev/T_001_H_029_04_b.webp,<p><strong>1994 Topps Baseball</strong></p><ul><li>Player: Kurt Abbott</li><li>Team: Oakland Athletics</li><li>Card Number: 773</li></ul><p><strong>Condition Notes</strong></p><ul><li>Please review photos for condition.</li></ul><p>Please review all photos carefully before purchase.</p>,FixedPrice,GTC,25.00,1,"Kansas City, MO",Flat,USPSPriority,0.00,1,ReturnsNotAccepted
Add,T_001_H_030_01,261328,1994 Topps Baseball #771 Denny Hocking Minnesota Twins,4000,400012,Baseball,Denny Hocking,Topps,1994,1994 Topps Baseball,Minnesota Twins,No,771,Trading Card,1994,English,https://pub-2bccab9e377e4ad8a7f475705f0aedb0.r2.dev/T_001_H_030_01_a.webp|https://pub-2bccab9e377e4ad8a7f475705f0aedb0.r2.dev/T_001_H_030_01_b.webp,<p><strong>1994 Topps Baseball</strong></p><ul><li>Player: Denny Hocking</li><li>Team: Minnesota Twins</li><li>Card Number: 771</li></ul><p><strong>Condition Notes</strong></p><ul><li>Please review photos for condition.</li></ul><p>Please review all photos carefully before purchase.</p>,FixedPrice,GTC,25.00,1,"Kansas City, MO",Flat,USPSPriority,0.00,1,ReturnsNotAccepted
Add,T_001_H_030_02,261328,1994 Topps Baseball #790 Rikkert Faneyte San Francisco Giants,4000,400012,Baseball,Rikkert Faneyte,Topps,1994,1994 Topps Baseball,San Francisco Giants,No,790,Trading Card,1994,English,https://pub-2bccab9e377e4ad8a7f475705f0aedb0.r2.dev/T_001_H_030_02_a.webp|https://pub-2bccab9e377e4ad8a7f475705f0aedb0.r2.dev/T_001_H_030_02_b.webp,<p><strong>1994 Topps Baseball</strong></p><ul><li>Player: Rikkert Faneyte</li><li>Team: San Francisco Giants</li><li>Card Number: 790</li></ul><p><strong>Condition Notes</strong></p><ul><li>Please review photos for condition.</li></ul><p>Please review all photos carefully before purchase.</p>,FixedPrice,GTC,25.00,1,"Kansas City, MO",Flat,USPSPriority,0.00,1,ReturnsNotAccepted
Add,T_001_H_030_03,261328,1994 Topps Baseball #764 Cory Bailey Boston Red Sox,4000,400012,Baseball,Cory Bailey,Topps,1994,1994 Topps Baseball,Boston Red Sox,No,764,Trading Card,1994,English,https://pub-2bccab9e377e4ad8a7f475705f0aedb0.r2.dev/T_001_H_030_03_b.webp,<p><strong>1994 Topps Baseball</strong></p><ul><li>Player: Cory Bailey</li><li>Team: Boston Red Sox</li><li>Card Number: 764</li></ul><p><strong>Condition Notes</strong></p><ul><li>Please review photos for condition.</li></ul><p>Please review all photos carefully before purchase.</p>,FixedPrice,GTC,25.00,1,"Kansas City, MO",Flat,USPSPriority,0.00,1,ReturnsNotAccepted
Add,T_001_H_030_04,261328,1994 Topps Baseball #772 Russ Davis New York Yankees,4000,400012,Baseball,Russ Davis,Topps,1994,1994 Topps Baseball,New York Yankees,No,772,Trading Card,1994,English,https://pub-2bccab9e377e4ad8a7f475705f0aedb0.r2.dev/T_001_H_030_04_a.webp|https://pub-2bccab9e377e4ad8a7f475705f0aedb0.r2.dev/T_001_H_030_04_b.webp,<p><strong>1994 Topps Baseball</strong></p><ul><li>Player: Russ Davis</li><li>Team: New York Yankees</li><li>Card Number: 772</li></ul><p><strong>Condition Notes</strong></p><ul><li>Please review photos for condition.</li></ul><p>Please review all photos carefully before purchase.</p>,FixedPrice,GTC,25.00,1,"Kansas City, MO",Flat,USPSPriority,0.00,1,ReturnsNotAccepted
Add,T_001_H_031_01,261328,1994 Topps Baseball #787 Rich Aude Pittsburgh Pirates,4000,400012,Baseball,Rich Aude,Topps,1994,1994 Topps Baseball,Pittsburgh Pirates,No,787,Trading Card,1994,English,https://pub-2bccab9e377e4ad8a7f475705f0aedb0.r2.dev/T_001_H_031_01_a.webp|https://pub-2bccab9e377e4ad8a7f475705f0aedb0.r2.dev/T_001_H_031_01_b.webp,<p><strong>1994 Topps Baseball</strong></p><ul><li>Player: Rich Aude</li><li>Team: Pittsburgh Pirates</li><li>Card Number: 787</li></ul><p><strong>Condition Notes</strong></p><ul><li>Please review photos for condition.</li></ul><p>Please review all photos carefully before purchase.</p>,FixedPrice,GTC,25.00,1,"Kansas City, MO",Flat,USPSPriority,0.00,1,ReturnsNotAccepted
Add,T_001_H_031_02,261328,1994 Topps Baseball #789 Brian Johnson San Diego Padres,4000,400012,Baseball,Brian Johnson,Topps,1994,1994 Topps Baseball,San Diego Padres,No,789,Trading Card,1994,English,https://pub-2bccab9e377e4ad8a7f475705f0aedb0.r2.dev/T_001_H_031_02_a.webp|https://pub-2bccab9e377e4ad8a7f475705f0aedb0.r2.dev/T_001_H_031_02_b.webp,<p><strong>1994 Topps Baseball</strong></p><ul><li>Player: Brian Johnson</li><li>Team: San Diego Padres</li><li>Card Number: 789</li></ul><p><strong>Condition Notes</strong></p><ul><li>Please review photos for condition.</li></ul><p>Please review all photos carefully before purchase.</p>,FixedPrice,GTC,25.00,1,"Kansas City, MO",Flat,USPSPriority,0.00,1,ReturnsNotAccepted
Add,T_001_H_031_03,261328,1994 Topps Baseball #786 Kevin Foster Philadelphia Phillies,4000,400012,Baseball,Kevin Foster,Topps,1994,1994 Topps Baseball,Philadelphia Phillies,No,786,Trading Card,1994,English,https://pub-2bccab9e377e4ad8a7f475705f0aedb0.r2.dev/T_001_H_031_03_a.webp|https://pub-2bccab9e377e4ad8a7f475705f0aedb0.r2.dev/T_001_H_031_03_b.webp,<p><strong>1994 Topps Baseball</strong></p><ul><li>Player: Kevin Foster</li><li>Team: Philadelphia Phillies</li><li>Card Number: 786</li></ul><p><strong>Condition Notes</strong></p><ul><li>Please review photos for condition.</li></ul><p>Please review all photos carefully before purchase.</p>,FixedPrice,GTC,25.00,1,"Kansas City, MO",Flat,USPSPriority,0.00,1,ReturnsNotAccepted
Add,T_001_H_031_04,261328,1994 Topps Baseball #788 Brian Barber St. Louis Cardinals,4000,400012,Baseball,Brian Barber,Topps,1994,1994 Topps Baseball,St. Louis Cardinals,No,788,Trading Card,1994,English,https://pub-2bccab9e377e4ad8a7f475705f0aedb0.r2.dev/T_001_H_031_04_a.webp|https://pub-2bccab9e377e4ad8a7f475705f0aedb0.r2.dev/T_001_H_031_04_b.webp,<p><strong>1994 Topps Baseball</strong></p><ul><li>Player: Brian Barber</li><li>Team: St. Louis Cardinals</li><li>Card Number: 788</li></ul><p><strong>Condition Notes</strong></p><ul><li>Please review photos for condition.</li></ul><p>Please review all photos carefully before purchase.</p>,FixedPrice,GTC,25.00,1,"Kansas City, MO",Flat,USPSPriority,0.00,1,ReturnsNotAccepted
Add,T_001_H_032_01,261328,1994 Topps Baseball Johnny Ruffin Cincinnati Reds,4000,400012,Baseball,Johnny Ruffin,Topps,1994,1994 Topps Baseball,Cincinnati Reds,No,,Trading Card,1994,English,https://pub-2bccab9e377e4ad8a7f475705f0aedb0.r2.dev/T_001_H_032_01_a.webp|https://pub-2bccab9e377e4ad8a7f475705f0aedb0.r2.dev/T_001_H_032_01_b.webp,<p><strong>1994 Topps Baseball</strong></p><ul><li>Player: Johnny Ruffin</li><li>Team: Cincinnati Reds</li><li>Card Number: </li></ul><p><strong>Condition Notes</strong></p><ul><li>Please review photos for condition.</li></ul><p>Please review all photos carefully before purchase.</p>,FixedPrice,GTC,25.00,1,"Kansas City, MO",Flat,USPSPriority,0.00,1,ReturnsNotAccepted
Add,T_001_H_032_02,261328,1994 Topps Baseball #775 Jon Shave Texas Rangers,4000,400012,Baseball,Jon Shave,Topps,1994,1994 Topps Baseball,Texas Rangers,No,775,Trading Card,1994,English,https://pub-2bccab9e377e4ad8a7f475705f0aedb0.r2.dev/T_001_H_032_02_a.webp|https://pub-2bccab9e377e4ad8a7f475705f0aedb0.r2.dev/T_001_H_032_02_b.webp,<p><strong>1994 Topps Baseball</strong></p><ul><li>Player: Jon Shave</li><li>Team: Texas Rangers</li><li>Card Number: 775</li></ul><p><strong>Condition Notes</strong></p><ul><li>Please review photos for condition.</li></ul><p>Please review all photos carefully before purchase.</p>,FixedPrice,GTC,25.00,1,"Kansas City, MO",Flat,USPSPriority,0.00,1,ReturnsNotAccepted
Add,T_001_H_032_03,261328,1994 Topps Baseball #774 Kevin King Seattle Mariners,4000,400012,Baseball,Kevin King,Topps,1994,1994 Topps Baseball,Seattle Mariners,No,774,Trading Card,1994,English,https://pub-2bccab9e377e4ad8a7f475705f0aedb0.r2.dev/T_001_H_032_03_a.webp|https://pub-2bccab9e377e4ad8a7f475705f0aedb0.r2.dev/T_001_H_032_03_b.webp,<p><strong>1994 Topps Baseball</strong></p><ul><li>Player: Kevin King</li><li>Team: Seattle Mariners</li><li>Card Number: 774</li></ul><p><strong>Condition Notes</strong></p><ul><li>Please review photos for condition.</li></ul><p>Please review all photos carefully before purchase.</p>,FixedPrice,GTC,25.00,1,"Kansas City, MO",Flat,USPSPriority,0.00,1,ReturnsNotAccepted
Add,T_001_H_032_04,261328,1994 Topps Baseball #763 John O'Donoghue Baltimore Orioles,4000,400012,Baseball,John O'Donoghue,Topps,1994,1994 Topps Baseball,Baltimore Orioles,No,763,Trading Card,1994,English,https://pub-2bccab9e377e4ad8a7f475705f0aedb0.r2.dev/T_001_H_032_04_a.webp|https://pub-2bccab9e377e4ad8a7f475705f0aedb0.r2.dev/T_001_H_032_04_b.webp,<p><strong>1994 Topps Baseball</strong></p><ul><li>Player: John O'Donoghue</li><li>Team: Baltimore Orioles</li><li>Card Number: 763</li></ul><p><strong>Condition Notes</strong></p><ul><li>Please review photos for condition.</li></ul><p>Please review all photos carefully before purchase.</p>,FixedPrice,GTC,25.00,1,"Kansas City, MO",Flat,USPSPriority,0.00,1,ReturnsNotAccepted
Add,T_001_H_033_01,261328,1994 Topps Baseball #784 Gabe White Montreal Expos,4000,400012,Baseball,Gabe White,Topps,1994,1994 Topps Baseball,Montreal Expos,No,784,Trading Card,1994,English,https://pub-2bccab9e377e4ad8a7f475705f0aedb0.r2.dev/T_001_H_033_01_a.webp|https://pub-2bccab9e377e4ad8a7f475705f0aedb0.r2.dev/T_001_H_033_01_b.webp,<p><strong>1994 Topps Baseball</strong></p><ul><li>Player: Gabe White</li><li>Team: Montreal Expos</li><li>Card Number: 784</li></ul><p><strong>Condition Notes</strong></p><ul><li>Please review photos for condition.</li></ul><p>Please review all photos carefully before purchase.</p>,FixedPrice,GTC,25.00,1,"Kansas City, MO",Flat,USPSPriority,0.00,1,ReturnsNotAccepted
Add,T_001_H_033_02,261328,1994 Topps Baseball #782 Gary Mota Houston Astros,4000,400012,Baseball,Gary Mota,Topps,1994,1994 Topps Baseball,Houston Astros,No,782,Trading Card,1994,English,https://pub-2bccab9e377e4ad8a7f475705f0aedb0.r2.dev/T_001_H_033_02_a.webp|https://pub-2bccab9e377e4ad8a7f475705f0aedb0.r2.dev/T_001_H_033_02_b.webp,<p><strong>1994 Topps Baseball</strong></p><ul><li>Player: Gary Mota</li><li>Team: Houston Astros</li><li>Card Number: 782</li></ul><p><strong>Condition Notes</strong></p><ul><li>Please review photos for condition.</li></ul><p>Please review all photos carefully before purchase.</p>,FixedPrice,GTC,25.00,1,"Kansas City, MO",Flat,USPSPriority,0.00,1,ReturnsNotAccepted
Add,T_001_H_033_03,261328,1994 Topps Baseball #783 Raul Mondesi Los Angeles Dodgers,4000,400012,Baseball,Raul Mondesi,Topps,1994,1994 Topps Baseball,Los Angeles Dodgers,No,783,Trading Card,1994,English,https://pub-2bccab9e377e4ad8a7f475705f0aedb0.r2.dev/T_001_H_033_03_a.webp|https://pub-2bccab9e377e4ad8a7f475705f0aedb0.r2.dev/T_001_H_033_03_b.webp,<p><strong>1994 Topps Baseball</strong></p><ul><li>Player: Raul Mondesi</li><li>Team: Los Angeles Dodgers</li><li>Card Number: 783</li></ul><p><strong>Condition Notes</strong></p><ul><li>Please review photos for condition.</li></ul><p>Please review all photos carefully before purchase.</p>,FixedPrice,GTC,25.00,1,"Kansas City, MO",Flat,USPSPriority,0.00,1,ReturnsNotAccepted
Add,T_001_H_033_04,261328,1994 Topps Baseball #781 Carl Everett Florida Marlins,4000,400012,Baseball,Carl Everett,Topps,1994,1994 Topps Baseball,Florida Marlins,No,781,Trading Card,1994,English,https://pub-2bccab9e377e4ad8a7f475705f0aedb0.r2.dev/T_001_H_033_04_a.webp|https://pub-2bccab9e377e4ad8a7f475705f0aedb0.r2.dev/T_001_H_033_04_b.webp,<p><strong>1994 Topps Baseball</strong></p><ul><li>Player: Carl Everett</li><li>Team: Florida Marlins</li><li>Card Number: 781</li></ul><p><strong>Condition Notes</strong></p><ul><li>Please review photos for condition.</li></ul><p>Please review all photos carefully before purchase.</p>,FixedPrice,GTC,25.00,1,"Kansas City, MO",Flat,USPSPriority,0.00,1,ReturnsNotAccepted
Add,T_001_H_034_01,261328,1994 Topps Baseball #785 Brook Fordyce New York Mets,4000,400012,Baseball,Brook Fordyce,Topps,1994,1994 Topps Baseball,New York Mets,No,785,Trading Card,1994,English,https://pub-2bccab9e377e4ad8a7f475705f0aedb0.r2.dev/T_001_H_034_01_a.webp|https://pub-2bccab9e377e4ad8a7f475705f0aedb0.r2.dev/T_001_H_034_01_b.webp,<p><strong>1994 Topps Baseball</strong></p><ul><li>Player: Brook Fordyce</li><li>Team: New York Mets</li><li>Card Number: 785</li></ul><p><strong>Condition Notes</strong></p><ul><li>Please review photos for condition.</li></ul><p>Please review all photos carefully before purchase.</p>,FixedPrice,GTC,25.00,1,"Kansas City, MO",Flat,USPSPriority,0.00,1,ReturnsNotAccepted
Add,T_001_H_034_02,261328,1994 Topps Baseball #776 Domingo Cedeno Toronto Blue Jays,4000,400012,Baseball,Domingo Cedeno,Topps,1994,1994 Topps Baseball,Toronto Blue Jays,No,776,Trading Card,1994,English,https://pub-2bccab9e377e4ad8a7f475705f0aedb0.r2.dev/T_001_H_034_02_a.webp|https://pub-2bccab9e377e4ad8a7f475705f0aedb0.r2.dev/T_001_H_034_02_b.webp,<p><strong>1994 Topps Baseball</strong></p><ul><li>Player: Domingo Cedeno</li><li>Team: Toronto Blue Jays</li><li>Card Number: 776</li></ul><p><strong>Condition Notes</strong></p><ul><li>Please review photos for condition.</li></ul><p>Please review all photos carefully before purchase.</p>,FixedPrice,GTC,25.00,1,"Kansas City, MO",Flat,USPSPriority,0.00,1,ReturnsNotAccepted
Add,T_001_H_034_03,261328,1994 Topps Baseball #778 Steve Trachsel Chicago Cubs,4000,400012,Baseball,Steve Trachsel,Topps,1994,1994 Topps Baseball,Chicago Cubs,No,778,Trading Card,1994,English,https://pub-2bccab9e377e4ad8a7f475705f0aedb0.r2.dev/T_001_H_034_03_a.webp|https://pub-2bccab9e377e4ad8a7f475705f0aedb0.r2.dev/T_001_H_034_03_b.webp,<p><strong>1994 Topps Baseball</strong></p><ul><li>Player: Steve Trachsel</li><li>Team: Chicago Cubs</li><li>Card Number: 778</li></ul><p><strong>Condition Notes</strong></p><ul><li>Please review photos for condition.</li></ul><p>Please review all photos carefully before purchase.</p>,FixedPrice,GTC,25.00,1,"Kansas City, MO",Flat,USPSPriority,0.00,1,ReturnsNotAccepted
Add,T_001_H_034_04,261328,1994 Topps Baseball #780 Jason Bates Colorado Rockies,4000,400012,Baseball,Jason Bates,Topps,1994,1994 Topps Baseball,Colorado Rockies,No,780,Trading Card,1994,English,https://pub-2bccab9e377e4ad8a7f475705f0aedb0.r2.dev/T_001_H_034_04_a.webp|https://pub-2bccab9e377e4ad8a7f475705f0aedb0.r2.dev/T_001_H_034_04_b.webp,<p><strong>1994 Topps Baseball</strong></p><ul><li>Player: Jason Bates</li><li>Team: Colorado Rockies</li><li>Card Number: 780</li></ul><p><strong>Condition Notes</strong></p><ul><li>Please review photos for condition.</li></ul><p>Please review all photos carefully before purchase.</p>,FixedPrice,GTC,25.00,1,"Kansas City, MO",Flat,USPSPriority,0.00,1,ReturnsNotAccepted
